연번,단속장소,위반내용,견인료,견인일자
1044,서울특별시 양천구 신정동 1112,기타,"40,000",2022-05-25 16:08
1045,서울특별시 양천구 신정동 313-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-25 10:21
1046,서울특별시 양천구 신정동 937-9,기타,"40,000",2022-05-25 17:11
1047,서울특별시 양천구 목동 565,기타,"40,000",2022-05-26 12:19
1048,서울특별시 양천구 목동 565,기타,"40,000",2022-05-26 12:20
1049,서울특별시 양천구 목동 565,기타,"40,000",2022-05-26 12:21
1050,서울특별시 양천구 목동 565,기타,"40,000",2022-05-26 12:23
1051,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-05-26 12:33
1052,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-27 10:46
1053,서울특별시 양천구 신월동 115-24,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 09:22
1054,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 10:05
1055,서울특별시 양천구 목동 406-53,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 10:34
1056,서울특별시 양천구 신정동 995-2,기타,"40,000",2022-05-30 11:25
1057,서울특별시 양천구 신정동 1095,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 10:59
1058,서울특별시 양천구 목동 406-320,자전거 도로,"40,000",2022-05-30 11:16
1059,서울특별시 양천구 신정동 984-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 11:34
1060,서울특별시 양천구 신정동 1112,보도 중앙,"40,000",2022-05-30 14:22
1061,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 11:57
1062,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-30 12:01
1063,서울특별시 양천구 목동 405-171,자전거 도로,"40,000",2022-05-30 12:21
1064,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-31 10:49
1065,서울특별시 양천구 목동 916-2,자전거 도로,"40,000",2022-05-31 10:55
1066,서울특별시 양천구 목동 934,"버스정류장, 택시 승강장","40,000",2022-05-31 12:17
1067,서울특별시 양천구 목동 916-2,자전거 도로,"40,000",2022-05-31 11:09
1068,서울특별시 양천구 목동 902,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-31 11:25
1069,서울특별시 양천구 신정동 1145,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-31 11:46
1070,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-31 11:57
1071,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-31 11:58
1072,서울특별시 양천구 목동 916-2,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-02 11:14
1073,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-02 11:43
1074,서울특별시 양천구 신정동 312,자전거 도로,"40,000",2022-06-02 12:00
1075,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-06-02 12:06
1076,서울특별시 양천구 신정동 890-14,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-02 12:56
1077,서울특별시 양천구 목동 901-7,자전거 도로,"40,000",2022-06-03 11:24
1078,서울특별시 양천구 목동 925-5,자전거 도로,"40,000",2022-06-03 11:34
1079,서울특별시 양천구 신정동 910-9,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-03 11:44
1080,서울특별시 양천구 신정동 910-9,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-03 11:45
1081,서울특별시 양천구 신정동 1056,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-03 11:53
1082,서울특별시 양천구 신정동 313-6,자전거 도로,"40,000",2022-06-03 12:15
1083,서울특별시 양천구 신정동 933-13,기타,"40,000",2022-06-08 09:47
1084,서울특별시 양천구 목동 902-5,자전거 도로,"40,000",2022-06-07 10:16
1085,서울특별시 양천구 목동 902-5,자전거 도로,"40,000",2022-06-07 10:16
1086,서울특별시 양천구 목동 925,"횡단보도, 산책로 등","40,000",2022-06-07 11:30
1087,서울특별시 양천구 목동 925,"횡단보도, 산책로 등","40,000",2022-06-07 11:31
1088,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-07 10:37
1089,서울특별시 양천구 신정동 1065,기타,"40,000",2022-06-07 11:30
1090,서울특별시 양천구 신정동 1093,"횡단보도, 산책로 등","40,000",2022-06-07 11:55
1091,서울특별시 양천구 목동 406-173,기타,"40,000",2022-06-07 20:30
1092,서울특별시 양천구 신월동 278,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-08 09:21
1093,서울특별시 양천구 신정동 1110,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-08 10:10
1094,서울특별시 양천구 신정동 1124,"횡단보도, 산책로 등","40,000",2022-06-08 11:18
1095,서울특별시 양천구 신정동 1323-2,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-08 10:20
1096,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-08 11:51
1097,서울특별시 양천구 목동 136-1,"버스정류장, 택시 승강장","40,000",2022-06-08 13:11
1098,서울특별시 양천구 목동 136-1,"버스정류장, 택시 승강장","40,000",2022-06-08 13:15
1099,서울특별시 양천구 목동 903,자전거 도로,"40,000",2022-06-08 13:25
1100,서울특별시 양천구 목동 934,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-10 09:33
1101,서울특별시 양천구 목동 916-2,자전거 도로,"40,000",2022-06-10 09:40
1102,서울특별시 양천구 목동 406-189,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-10 09:48
1103,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-06-13 10:30
1104,서울특별시 양천구 신정동 900-14,"횡단보도, 산책로 등","40,000",2022-06-13 11:54
1105,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-13 11:07
1106,서울특별시 양천구 신정동 329,자전거 도로,"40,000",2022-06-13 11:28
1107,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-16 09:15
1108,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-16 09:23
1109,서울특별시 양천구 신정동 1075,보도 중앙,"40,000",2022-06-16 11:32
1110,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-16 09:44
1111,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-06-16 10:21
1112,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-06-16 10:25
1113,서울특별시 양천구 목동 915,"점자블록, 엘리베이터 입구","40,000",2022-06-16 11:48
1114,서울특별시 양천구 목동 904,자전거 도로,"40,000",2022-06-17 10:13
1115,서울특별시 양천구 목동 740-15,보도 중앙,"40,000",2022-06-19 12:54
1116,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-20 09:52
1117,서울특별시 양천구 신정동 118-1,"횡단보도, 산책로 등","40,000",2022-06-20 12:13
1118,서울특별시 양천구 신정동 1110,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-21 09:09
1119,서울특별시 양천구 목동 408-309,"횡단보도, 산책로 등","40,000",2022-06-21 11:09
1120,서울특별시 양천구 목동 916-2,"횡단보도, 산책로 등","40,000",2022-06-21 11:02
1121,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-06-22 11:25
1122,서울특별시 양천구 목동 914,자전거 도로,"40,000",2022-06-22 11:37
1123,서울특별시 양천구 월정로17길 20,기타,"40,000",2022-06-26 11:20
1124,서울특별시 양천구 신정동 1326-1,보도 중앙,"40,000",2022-06-27 00:02
1125,서울특별시 양천구 목동 602-16,기타,"40,000",2022-06-28 10:25
1126,서울특별시 양천구 목동 920,자전거 도로,"40,000",2022-06-28 10:39
1127,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-28 10:47
1128,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-06-29 09:35
1129,서울특별시 양천구 목동 514-18,기타,"40,000",2022-06-30 23:40
1130,서울특별시 양천구 신정동 1066,보도 중앙,"40,000",2022-07-01 23:28
1131,서울특별시 양천구 신정동 1007-11,보도 중앙,"40,000",2022-07-01 17:25
1132,서울특별시 양천구 신정동 1230,기타,"40,000",2022-07-04 01:10
1133,서울특별시 양천구 목동 923-15,보도 중앙,"40,000",2022-07-03 22:26
1134,서울특별시 양천구 목동 925-5,보도 중앙,"40,000",2022-07-03 22:27
1135,서울특별시 양천구 목동 603-26,기타,"40,000",2022-07-05 08:46
1136,서울특별시 양천구 목동 915,"점자블록, 엘리베이터 입구","40,000",2022-07-04 12:08
1137,서울특별시 양천구 신정동 900-14,기타,"40,000",2022-07-05 01:20
1138,서울특별시 양천구 신정동 946-1,"버스정류장, 택시 승강장","40,000",2022-07-04 12:24
1139,서울특별시 양천구 목동 913,자전거 도로,"40,000",2022-07-04 12:46
1140,서울특별시 양천구 목동 903,자전거 도로,"40,000",2022-07-04 12:51
1141,서울특별시 양천구 신월동 792,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-05 09:09
1142,서울특별시 양천구 목동 907-1,"횡단보도, 산책로 등","40,000",2022-07-05 11:17
1143,서울특별시 양천구 목동 914-10,"점자블록, 엘리베이터 입구","40,000",2022-07-05 12:04
1144,서울특별시 양천구 목동 603-26,기타,"40,000",2022-07-07 13:50
1145,서울특별시 양천구 신정동 1065,"점자블록, 엘리베이터 입구","40,000",2022-07-08 11:15
1146,서울특별시 양천구 신정동 1066,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-08 11:22
1147,서울특별시 양천구 목동 818,기타,"40,000",2022-07-09 10:20
1148,서울특별시 양천구 목동 406-224,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-11 11:11
1149,서울특별시 양천구 목동 406-181,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-11 11:17
1150,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-07-11 11:31
1151,서울특별시 양천구 목동 914-6,"횡단보도, 산책로 등","40,000",2022-07-11 13:04
1152,서울특별시 양천구 목동 406-224,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-12 10:12
1153,서울특별시 양천구 목동 509-1,기타,"40,000",2022-07-15 22:08
1154,서울특별시 양천구 신월동 793,보도와 차도가 구분된 도로의 차도,"40,000",2022-07-18 09:11
1155,서울특별시 양천구 목동 927-8,기타,"40,000",2022-07-19 13:40
1156,서울특별시 양천구 목동 857,보도 중앙,"40,000",2022-07-21 04:50
1157,서울특별시 양천구 목동 603-26,기타,"40,000",2022-07-26 13:30
1158,서울특별시 양천구 신정동 1230,기타,"40,000",2022-07-27 00:10
1159,서울특별시 양천구 신정동 1326-1,보도 중앙,"40,000",2022-07-28 02:02
1160,서울특별시 양천구 목동 405-241,보도와 차도가 구분된 도로의 차도,"40,000",2022-08-04 16:29
1161,서울특별시 양천구 신정동 1095,기타,"40,000",2022-08-06 00:30
1162,서울특별시 양천구 신정동 211-12,보도 중앙,"40,000",2022-08-07 01:22
1163,서울특별시 양천구 목동 544-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-08-10 16:25
1164,서울특별시 양천구 목동 514,지하철역 진출입로 및 주변,"40,000",2022-08-10 16:46
1165,서울특별시 양천구 목동 514-5,지하철역 진출입로 및 주변,"40,000",2022-08-10 03:26
1166,서울특별시 양천구 신정동 1099,보도와 차도가 구분된 도로의 차도,"40,000",2022-08-11 11:27
1167,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-08-15 17:30
1168,서울특별시 양천구 목동 602-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-08-16 02:35
1169,서울특별시 양천구 신월동 505-4,"횡단보도, 산책로 등","40,000",2022-08-16 15:07
1170,서울특별시 양천구 신월동 505-5,보도 중앙,"40,000",2022-08-16 15:17
1171,서울특별시 양천구 신월동 505-5,보도 중앙,"40,000",2022-08-16 15:18
1172,서울특별시 양천구 신월동 505-5,보도 중앙,"40,000",2022-08-16 15:19
1173,서울특별시 양천구 목동 405-212,"점자블록, 엘리베이터 입구","40,000",2022-08-16 16:39
1174,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-08-17 14:47
1175,서울특별시 양천구 목동 913,자전거 도로,"40,000",2022-08-17 15:06
1176,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-08-17 15:36
1177,서울특별시 양천구 신정동 1000-21,보도 중앙,"40,000",2022-08-18 03:07
1178,서울특별시 양천구 신정동 1007-11,보도 중앙,"40,000",2022-08-18 21:58
1179,서울특별시 양천구 신정동 1095,보도 중앙,"40,000",2022-08-18 22:01
1180,서울특별시 양천구 신정동 1095,기타,"40,000",2022-08-18 22:00
1181,서울특별시 양천구 목동 405-212,기타,"40,000",2022-08-22 09:20
1182,서울특별시 양천구 신정동 969-11,기타,"40,000",2022-08-23 04:10
1183,서울특별시 양천구 신정동 943-19,기타,"40,000",2022-08-24 15:00
1184,서울특별시 양천구 목동 650-9,기타,"40,000",2022-08-24 15:30
1185,서울특별시 양천구 목동 231-1,기타,"40,000",2022-08-25 11:10
1186,서울특별시 양천구 목동 523-10,기타,"40,000",2022-08-25 22:30
1187,서울특별시 양천구 목동 796-27,기타,"40,000",2022-08-26 01:50
1188,서울특별시 양천구 신정동 1326-1,기타,"40,000",2022-08-29 11:40
1189,서울특별시 양천구 목동 914-8,기타,"40,000",2022-08-27 20:30
1190,서울특별시 양천구 신정동 971-24,기타,"40,000",2022-08-28 12:00
1191,서울특별시 양천구 신정동 323-10,기타,"40,000",2022-09-01 20:00
1192,서울특별시 양천구 목동 650-9,기타,"40,000",2022-09-02 15:00
1193,서울특별시 양천구 신정동 1106,보도 중앙,"40,000",2022-09-02 21:58
1194,서울특별시 양천구 목동 504-9,기타,"40,000",2022-09-08 20:20
1195,서울특별시 양천구 신월동 928-1,기타,"40,000",2022-09-15 10:49
1196,서울특별시 양천구 목동 796-27,기타,"40,000",2022-09-16 17:00
1197,서울특별시 양천구 목동 231-1,보도 중앙,"40,000",2022-09-19 18:14
1198,서울특별시 양천구 목동 618-19,"건물, 상가 보행자 진출입","40,000",2022-09-20 03:31
1199,서울특별시 양천구 신정동 1007-11,기타,"40,000",2022-09-23 03:30
1200,서울특별시 양천구 신정동 1121,기타,"40,000",2022-09-22 19:10
1201,서울특별시 양천구 신월동 477-3,기타,"40,000",2022-09-25 01:40
1202,서울특별시 양천구 신월동 477-3,기타,"40,000",2022-09-23 18:40
1203,서울특별시 양천구 목동 318-260,기타,"40,000",2022-09-25 02:50
1204,서울특별시 양천구 목동 318-116,기타,"40,000",2022-09-25 00:00
1205,서울특별시 양천구 목동 318-260,기타,"40,000",2022-09-26 01:40
1206,서울특별시 양천구 신정동 1007-11,기타,"40,000",2022-09-26 11:49
1207,서울특별시 양천구 신정동 1007-11,기타,"40,000",2022-09-26 11:50
1208,서울특별시 양천구 목동 919-8,자전거 도로,"40,000",2022-09-27 14:49
1209,서울특별시 양천구 신정동 1095,기타,"40,000",2022-09-28 12:15
1210,서울특별시 양천구 신정동 1095,기타,"40,000",2022-09-28 12:16
1211,서울특별시 양천구 신정동 1095,기타,"40,000",2022-09-28 12:17
1212,서울특별시 양천구 신정동 1007-11,기타,"40,000",2022-09-28 12:18
1213,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-09-28 12:40
1214,서울특별시 양천구 목동 913,자전거 도로,"40,000",2022-09-28 12:46
1215,서울특별시 양천구 목동 901-7,보도 중앙,"40,000",2022-09-29 08:20
1216,서울특별시 양천구 목동 406-137,기타,"40,000",2022-09-30 01:10
1217,서울특별시 양천구 목동 962,기타,"40,000",2022-09-30 01:50
1218,서울특별시 양천구 신정동 921-11,기타,"40,000",2022-09-30 19:50
1219,서울특별시 양천구 신정동 1007-11,기타,"40,000",2022-10-02 02:00
1220,서울특별시 양천구 목동 231-1,보도 중앙,"40,000",2022-10-02 19:23
1221,서울특별시 양천구 목동 902,오신고,"40,000",2022-10-02 13:15
1222,서울특별시 양천구 목동 603-26,기타,"40,000",2022-10-06 15:00
1223,서울특별시 양천구 목동 596,기타,"40,000",2022-10-07 17:30
1224,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-10-11 11:47
1225,서울특별시 양천구 목동 627-11,보도와 차도가 구분된 도로의 차도,"40,000",2022-10-12 11:19
1226,서울특별시 양천구 목동 911-2,보도 중앙,"40,000",2022-10-12 12:29
1227,서울특별시 양천구 신정동 960-9,보도 중앙,"40,000",2022-10-13 02:46
1228,서울특별시 양천구 목동 618-19,기타,"40,000",2022-10-13 17:30
1229,서울특별시 양천구 목동 902,기타,"40,000",2022-10-16 20:20
1230,서울특별시 양천구 신월동 484-3,보도와 차도가 구분된 도로의 차도,"40,000",2022-10-18 11:50
1231,서울특별시 양천구 신월동 498-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-10-18 12:35
1232,서울특별시 양천구 목동 408-43,보도 중앙,"40,000",2022-10-21 04:52
1233,서울특별시 양천구 신정동 960-10,기타,"40,000",2022-10-21 16:00
1234,서울특별시 양천구 목동 318-260,기타,"40,000",2022-10-23 15:10
1235,서울특별시 양천구 목동 318-40,기타,"40,000",2022-10-22 19:30
1236,서울특별시 양천구 목동 318-40,기타,"40,000",2022-10-22 20:40
1237,서울특별시 양천구 신정동 1117,보도 중앙,"40,000",2022-10-23 04:11
1238,서울특별시 양천구 신정동 322-3,보도 중앙,"40,000",2022-10-24 11:25
1239,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,"40,000",2022-10-24 10:48
1240,서울특별시 양천구 신정동 1323-2,보도 중앙,"40,000",2022-10-24 11:24
1241,서울특별시 양천구 목동 507-10,보도 중앙,"40,000",2022-10-24 15:01
1242,서울특별시 양천구 목동 507-10,보도 중앙,"40,000",2022-10-24 15:02
1243,서울특별시 양천구 목동 406-28,"횡단보도, 산책로 등","40,000",2022-10-25 11:58
1244,서울특별시 양천구 신정동 960-10,보도 중앙,"40,000",2022-10-27 09:23
1245,서울특별시 양천구 목동 921,"횡단보도, 산책로 등","40,000",2022-10-27 15:03
1246,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-10-28 10:55
1247,서울특별시 양천구 목동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-10-31 02:45
1248,서울특별시 양천구 목동 915,"버스정류장, 택시 승강장","40,000",2022-11-01 13:36
1249,서울특별시 양천구 신정동 888-45,보도와 차도가 구분된 도로의 차도,"40,000",2022-11-03 10:10
1250,서울특별시 양천구 목동 915,"버스정류장, 택시 승강장","40,000",2022-11-03 11:36
1251,서울특별시 양천구 목동 912-2,"횡단보도, 산책로 등","40,000",2022-11-03 11:51
1252,서울특별시 양천구 목동 913-3,"횡단보도, 산책로 등","40,000",2022-11-03 12:55
1253,서울특별시 양천구 목동 917-3,"횡단보도, 산책로 등","40,000",2022-11-04 13:34
1254,서울특별시 양천구 목동 917-6,"횡단보도, 산책로 등","40,000",2022-11-04 13:35
1255,서울특별시 양천구 목동 917-6,"횡단보도, 산책로 등","40,000",2022-11-04 13:35
1256,서울특별시 양천구 목동 917-3,"횡단보도, 산책로 등","40,000",2022-11-04 13:37
1257,서울특별시 양천구 목동 903,자전거 도로,"40,000",2022-11-04 13:20
1258,서울특별시 양천구 목동 903,자전거 도로,"40,000",2022-11-04 13:49
1259,서울특별시 양천구 신월동 258,"버스정류장, 택시 승강장","40,000",2022-11-07 11:07
1260,서울특별시 양천구 신정동 1066,"횡단보도, 산책로 등","40,000",2022-11-07 12:44
1261,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-11-07 12:18
1262,서울특별시 양천구 목동 902,자전거 도로,"40,000",2022-11-07 12:26
1263,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-11-08 15:32
1264,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-11-08 13:10
1265,서울특별시 양천구 목동 121-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-11-08 15:42
1266,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-11-09 09:52
1267,서울특별시 양천구 목동 912,보도 중앙,"40,000",2022-11-09 10:40
1268,서울특별시 양천구 목동 913,보도 중앙,"40,000",2022-11-09 10:59
1269,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-11-09 11:10
1270,서울특별시 양천구 목동 925-8,보도 중앙,"40,000",2022-11-09 11:21
1271,서울특별시 양천구 목동 916,"횡단보도, 산책로 등","40,000",2022-11-09 12:35
1272,서울특별시 양천구 목동 507-21,기타,"40,000",2022-11-09 20:30
1273,서울특별시 양천구 목동 618-19,기타,"40,000",2022-11-16 13:30
1274,서울특별시 양천구 신월동 498-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-11-16 10:43
1275,서울특별시 양천구 신월동 498-2,"버스정류장, 택시 승강장","40,000",2022-11-16 11:45
1276,서울특별시 양천구 신월동 498-2,"버스정류장, 택시 승강장","40,000",2022-11-16 11:47
1277,서울특별시 양천구 목동 603-26,기타,"40,000",2022-11-19 23:40
1278,서울특별시 양천구 목동 565,보도 중앙,"40,000",2022-11-21 13:44
1279,서울특별시 양천구 목동 914-5,보도 중앙,"40,000",2022-11-22 13:07
1280,서울특별시 양천구 목동 907-19,보도 중앙,"40,000",2022-11-22 13:07
1281,서울특별시 양천구 목동 913-3,보도 중앙,"40,000",2022-11-22 13:07
1282,서울특별시 양천구 목동 913-3,보도 중앙,"40,000",2022-11-22 13:07
1283,서울특별시 양천구 신정동 1232,보도 중앙,"40,000",2022-11-23 11:04
1284,서울특별시 양천구 신월로 331,보도 중앙,"40,000",2022-11-24 10:41
1285,서울특별시 양천구 신정동 900-21,보도 중앙,"40,000",2022-11-29 10:34
1286,서울특별시 양천구 신정동 1276,보도 중앙,"40,000",2022-12-02 03:30
1287,서울특별시 양천구 신월동 804,보도와 차도가 구분된 도로의 차도,"40,000",2022-12-06 10:16
1288,서울특별시 양천구 신정동 1183-14,보도 중앙,"40,000",2022-12-13 03:09
1289,서울특별시 양천구 신월동 637,보도와 차도가 구분된 도로의 차도,"40,000",2022-12-12 13:37
1290,서울특별시 양천구 신월동 121-37,통행제한 구간,"40,000",2022-12-14 10:53
1291,서울특별시 양천구 목동 965,보도 중앙,"40,000",2022-12-31 03:03
1292,서울특별시 양천구 목동 956,보도 중앙,"40,000",2023-01-11 08:56
1293,서울특별시 양천구 신정동 1074,보도와 차도가 구분된 도로의 차도,"40,000",2023-01-16 12:59
1294,서울특별시 양천구 목동 915,"횡단보도, 산책로 등","40,000",2023-01-18 16:09
1295,서울특별시 양천구 목동 917-3,"횡단보도, 산책로 등","40,000",2023-01-18 16:08
1296,서울특별시 양천구 목동 916-1,"횡단보도, 산책로 등","40,000",2023-01-19 11:36
1297,서울특별시 양천구 목동 916-1,보도 중앙,"40,000",2023-01-19 15:38
1298,서울특별시 양천구 신정동 953-1,보도와 차도가 구분된 도로의 차도,"40,000",2023-01-19 11:08
1299,서울특별시 양천구 신정동 1094,보도와 차도가 구분된 도로의 차도,"40,000",2023-01-20 11:11
1300,서울특별시 양천구 목동 560,보도 중앙,"40,000",2023-01-20 13:51
1301,서울특별시 양천구 목동 560,보도 중앙,"40,000",2023-01-20 12:22
1302,서울특별시 양천구 목동 915,"점자블록, 엘리베이터 입구","40,000",2023-01-25 12:42
1303,서울특별시 양천구 목동 406-189,"버스정류장, 택시 승강장","40,000",2023-01-27 12:07
1304,서울특별시 양천구 목동 406-189,"횡단보도, 산책로 등","40,000",2023-01-27 13:20
1305,서울특별시 양천구 신정동 1056,보도와 차도가 구분된 도로의 차도,"40,000",2023-01-27 12:56
1306,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2023-01-30 10:30
1307,서울특별시 양천구 목동 603-25,보도 중앙,"40,000",2023-02-05 12:49
